Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
17;1098237;Форма банка (без печати работодателя);Ремонт;1;0.34;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098257;Поступление зарплаты на счет;Покупка автомобиля;1;0.19;женский;0;0;среднее-специальное;рабочий;>250;1;123;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098277;2НДФЛ;Покупка автомобиля;0;0.21;мужской;0;0;высшее;менеджер среднего звена;>250;1;24;50;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098297;Форма банка (без печати работодателя);Ремонт;0;0.21;мужской;1;0;высшее;менеджер среднего звена;< 50;0;7;32;Информационные технологии;ООО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.25;1;3;95;4;1;2;13;66;0;0;0;0;0;0;0
17;1098317;Поступление зарплаты на счет;Покупка земли;0;0.33;женский;0;0;высшее;специалист;>250;0;6;25;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;12;1;0;0;15;15;0;0;0;0;0;0;0
17;1098337;Поступление зарплаты на счет;Покупка автомобиля;0;0.43;мужской;1;0;среднее-специальное;специалист;>250;0;163;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098357;2НДФЛ;Ремонт;0;0.38;женский;0;0;высшее;специалист;>250;0;220;49;Торговля;ОАО;женат / замужем;0;0;0;0;0;0.0191082803;0;2;0;0;0.4444444444;4;5;154;9;2;4;3;85;1;0;0;0;0;0;0
17;1098377;Поступление зарплаты на счет;Ремонт;1;0.45;мужской;0;0;высшее;торговый представитель;>250;0;41;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098397;2НДФЛ;Покупка земли;1;0.59;женский;0;0;высшее;специалист;>250;0;13;32;Юридические услуги;ЗАО;женат / замужем;1;0;0;0;0;0.0517241379;0;1;1;0;0.6666666667;2;1;55;3;1;0;2;78;1;1;0;0;0;0;0
17;1098417;Поступление зарплаты на счет;Покупка автомобиля;1;0.33;мужской;0;0;среднее-специальное;специалист;>250;1;61;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098437;Поступление зарплаты на счет;Лечение;0;0.59;женский;0;0;среднее-специальное;рабочий;>250;0;459;57;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098457;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098477;Поступление зарплаты на счет;Ремонт;0;0.52;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098497;2НДФЛ;Ремонт;1;0.45;мужской;2;0;незаконченное высшее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098517;Поступление зарплаты на счет;Покупка автомобиля;1;0.4;мужской;0;0;среднее;рабочий;>250;0;102;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098537;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098557;Поступление зарплаты на счет;Ремонт;1;0.28;мужской;0;0;высшее;рабочий;< 50;0;47;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098577;2НДФЛ;Покупка недвижимости/ строительство;0;0.52;мужской;0;0;высшее;менеджер среднего звена;>250;0;204;50;Другое;ООО;женат / замужем;2;2;2;2;2;0;1;0;0;0;0.2857142857;2;5;153;7;1;1;37;95;0;0;0;0;0;0;0
17;1098597;Поступление зарплаты на счет;Ремонт;1;0.18;мужской;1;0;среднее-специальное;специалист;>250;0;112;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098617;Свободная форма с печатью работодателя;Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;43;33;Другое;ООО;женат / замужем;1;1;1;0;0;0;1;0;0;0;1;3;0;26;3;1;0;7;12;0;0;0;0;0;0;0
17;1098637;Поступление зарплаты на счет;Покупка автомобиля;0;0.37;мужской;0;0;среднее-специальное;рабочий;>250;0;22;31;Другое;ООО;женат / замужем;1;0;0;0;0;0.0588235294;0;0;0;0;0;0;2;16;2;0;1;21;30;1;0;0;0;0;0;0
17;1098657;2НДФЛ;Ремонт;1;0.49;женский;1;0;высшее;вспомогательный персонал;>250;0;32;29;Торговля;ООО;женат / замужем;4;2;0;0;0;0.1290322581;1;3;1;1;0.7;7;3;54;10;5;2;1;25;1;0;0;0;0;0;0
17;1098677;Форма банка (без печати работодателя);Обучение;1;0.24;женский;1;0;высшее;специалист;>250;0;12;40;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1111111111;0;0;0;0;0;0;4;40;4;0;2;13;87;1;0;0;0;0;0;0
17;1098697;Поступление зарплаты на счет;Ремонт;0;0.48;женский;1;0;среднее-специальное;специалист;>250;1;99;43;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098717;Поступление зарплаты на счет;Покупка автомобиля;0;0.54;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098737;Поступление зарплаты на счет;Ремонт;0;0.08;женский;0;0;среднее-специальное;рабочий;>250;0;40;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098757;2НДФЛ;Ремонт;1;0.1;мужской;1;0;высшее;менеджер среднего звена;>250;0;93;39;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098777;2НДФЛ;Ремонт;0;0.56;женский;0;0;высшее;специалист;>250;0;115;45;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098797;Форма банка (без печати работодателя);Ремонт;1;0.21;женский;0;0;среднее-специальное;вспомогательный персонал;< 50;0;10;26;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;34;2;0;0;28;73;0;0;0;0;0;0;0
17;1098817;Форма банка (без печати работодателя);Ремонт;0;0.23;женский;0;0;высшее;специалист;>250;0;6;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098837;Форма банка (без печати работодателя);Ремонт;0;0.15;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098857;2НДФЛ;Покупка недвижимости/ строительство;0;0.53;женский;1;0;второе высшее;менеджер среднего звена;>250;0;93;31;Информационные технологии;ЗАО;женат / замужем;0;0;0;0;0;0.2272727273;1;0;0;0;0;0;3;34;3;0;1;26;64;1;1;1;1;0;1;0
17;1098877;2НДФЛ;Покупка недвижимости/ строительство;1;0.4;женский;1;0;высшее;специалист;< 50;0;43;29;Торговля;ООО;гражданский брак;6;6;3;3;3;0.0303030303;0;0;0;0;0.3333333333;1;2;32;3;0;0;10;65;1;0;0;0;0;0;0
17;1098897;Свободная форма с печатью работодателя;Ремонт;0;0.49;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098917;Форма банка (без печати работодателя);Ремонт;0;0.14;мужской;0;0;высшее;менеджер высшего звена;< 50;0;63;41;Другое;ООО;женат / замужем;1;0;0;0;0;0.0754716981;1;0;0;0;0.25;3;1;98;4;2;0;16;92;1;0;0;0;0;0;0
17;1098937;Форма банка (без печати работодателя);Ремонт;1;0.39;женский;0;0;высшее;менеджер высшего звена;< 50;0;64;51;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098957;Форма банка (без печати работодателя);Ремонт;0;0.34;мужской;1;0;высшее;менеджер среднего звена;>250;0;20;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1098977;2НДФЛ;Ремонт;0;0.3;женский;2;0;среднее;рабочий;>250;3;153;37;Другое;ОАО;разведен / разведена;1;1;1;0;0;0;1;0;0;0;0.3333333333;3;6;46;9;2;0;8;81;0;0;0;0;0;0;0
17;1098997;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.42;мужской;1;0;высшее;специалист;>250;1;79;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099017;Форма банка (без печати работодателя);Покупка автомобиля;1;0.43;женский;0;0;высшее;специалист;>250;0;21;24;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099037;Форма банка (без печати работодателя);Ремонт;1;0.43;женский;3;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099057;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099077;Свободная форма с печатью работодателя;Ремонт;1;0.45;женский;1;0;высшее;менеджер среднего звена;< 50;0;14;34;Торговля;Индивидуальный предприниматель;женат / замужем;3;3;3;3;3;0;1;0;0;0;1;1;0;6;1;1;0;10;10;0;0;0;0;0;0;0
17;1099097;Поступление зарплаты на счет;Ремонт;1;0.53;мужской;1;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099117;2НДФЛ;Покупка автомобиля;0;0.52;мужской;0;0;среднее-специальное;рабочий;>250;3;30;51;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099137;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099157;Поступление зарплаты на счет;Ремонт;1;0.4;женский;0;0;среднее;рабочий;>250;0;22;38;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;1;0;0;0.125;1;7;43;8;1;0;3;22;0;0;0;0;0;0;0
17;1099177;Свободная форма с печатью работодателя;Ремонт;0;0.03;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;34;35;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;45;3;0;0;8;58;0;0;0;0;0;0;0
17;1099197;Форма банка (без печати работодателя);Лечение;1;0.36;женский;0;0;высшее;специалист;< 50;0;18;30;Другое;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
17;1099217;2НДФЛ;Ремонт;0;0.36;женский;1;0;среднее-специальное;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099237;2НДФЛ;Ремонт;0;0.31;женский;0;0;высшее;вспомогательный персонал;>250;0;14;41;Другое;ООО;женат / замужем;0;0;0;0;0;0.0576923077;0;0;0;0;0;0;5;49;5;0;0;25;74;1;0;0;0;0;0;0
17;1099257;Форма банка (без печати работодателя);Отпуск;0;0.09;мужской;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099277;Форма банка (без печати работодателя);Ремонт;0;0.18;женский;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1099297;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.48;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;16;45;Другое;ООО;женат / замужем;3;3;2;2;2;0;0;0;0;0;1;5;0;35;5;3;0;7;12;0;0;0;0;0;0;0
